Rot R, Rot P, Rot Y, Pos X, Pos Y, Pos Z 
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
-2.04673250728,-1.34817000675,1.76127414156,-0.0469459375079,0.040996458494,-0.056744296952
